State,County,City,Date,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Colorado,Denver,Denver,7/15/2006,23.086957,0.041458,2.913043,0.4125
Colorado,Denver,Denver,7/16/2006,25.478261,0.037875,2.782609,0.320833
Colorado,Denver,Denver,7/17/2006,32.695652,0.037625,2.086957,0.320833
Colorado,Denver,Denver,7/18/2006,34.347826,0.028167,2.217391,0.445833
Colorado,Denver,Denver,7/19/2006,36.521739,0.029042,2.869565,0.4875
Colorado,Denver,Denver,7/20/2006,39.956522,0.0265,2.913043,0.6125
Colorado,Denver,Denver,7/21/2006,28.913043,0.028125,1.043478,0.541667
Colorado,Denver,Denver,7/22/2006,28.608696,0.037833,4.173913,0.445833
Colorado,Denver,Denver,7/23/2006,28.652174,0.037125,3.434783,0.45
Colorado,Denver,Denver,7/24/2006,33.608696,0.029067,2.913043,0.55
Colorado,Denver,Denver,7/25/2006,33.826087,0.026292,4.130435,0.6
Colorado,Denver,Denver,7/26/2006,33.130435,0.02475,3.652174,0.625
Colorado,Denver,Denver,7/27/2006,33.933333,0.035667,2.954545,0.4125
Colorado,Denver,Denver,7/28/2006,26.217391,0.037292,1.73913,0.445833
Colorado,Denver,Denver,7/29/2006,31.695652,0.037542,4.826087,0.604167
Colorado,Denver,Denver,7/30/2006,34,0.029167,4.304348,0.654167
Colorado,Denver,Denver,7/31/2006,31.571429,0.030417,1.956522,0.625
Colorado,Denver,Denver,8/1/2006,27.869565,0.0305,1,0.625
Colorado,Denver,Denver,8/2/2006,26.727273,0.0305,2.173913,0.521739
Colorado,Denver,Denver,8/3/2006,27.173913,0.025458,2.478261,0.575
Colorado,Denver,Denver,8/4/2006,30.391304,0.020875,1,0.641667
Colorado,Denver,Denver,8/5/2006,26.130435,0.020875,2.695652,0.495833
Colorado,Denver,Denver,8/6/2006,16.956522,0.032208,1.521739,0.483333
Colorado,Denver,Denver,8/7/2006,27.826087,0.02075,4.173913,0.583333
Colorado,Denver,Denver,8/8/2006,28.333333,0.026208,2.086957,0.583333
Colorado,Denver,Denver,8/9/2006,26,0.030667,3.181818,0.530435
Colorado,Denver,Denver,8/10/2006,40.4,0.028375,2.434783,0.445833
Colorado,Denver,Denver,8/12/2006,22.652174,0.030208,1.565217,0.425
Colorado,Denver,Denver,8/13/2006,19.428571,0.037708,3.26087,0.45
Colorado,Denver,Denver,8/14/2006,20,0.02525,1.652174,0.470588
Colorado,Denver,Denver,8/15/2006,26.956522,0.025292,1.826087,0.633333
Colorado,Denver,Denver,8/16/2006,29.043478,0.026083,3.608696,0.533333
Colorado,Denver,Denver,8/17/2006,28.73913,0.025917,1.043478,0.575
Colorado,Denver,Denver,8/18/2006,27.565217,0.022458,1.217391,0.65
Colorado,Denver,Denver,8/19/2006,14.130435,0.027917,0.73913,0.520833
Colorado,Denver,Denver,8/20/2006,18.217391,0.026625,1,0.5
Colorado,Denver,Denver,8/21/2006,21.782609,0.026458,1.217391,0.579167
Colorado,Denver,Denver,8/22/2006,28.666667,0.029125,2.863636,0.521739
Colorado,Denver,Denver,8/23/2006,31.869565,0.026792,2.826087,0.5
Colorado,Denver,Denver,8/24/2006,34.73913,0.020042,3.565217,0.441667
Colorado,Denver,Denver,8/27/2006,12.26087,0.021833,1.217391,0.383333
Colorado,Denver,Denver,9/6/2006,52.555556,0.015875,3.318182,0.704348
Colorado,Denver,Denver,9/7/2006,17.9375,0.018917,1.956522,0.591667
Colorado,Denver,Denver,9/8/2006,13.764706,0.008542,1.913043,0.845833
Colorado,Denver,Denver,9/9/2006,14.73913,0.017167,1.173913,0.604167
Colorado,Denver,Denver,9/10/2006,4.533333,0.015875,1.173913,0.55
Colorado,Denver,Denver,9/11/2006,0.529412,0.015542,1.652174,0.604167
Colorado,Denver,Denver,9/12/2006,4.904762,0.017292,2.130435,0.791667
Colorado,Denver,Denver,9/13/2006,3.5,0.022958,0.909091,0.7125
Colorado,Denver,Denver,9/14/2006,0,0.019542,2.409091,0.75
Colorado,Denver,Denver,9/15/2006,0,0.020083,1.181818,0.579167
Colorado,Denver,Denver,9/18/2006,0,0.014042,1.136364,0.579167
Colorado,Denver,Denver,9/19/2006,29.357143,0.017917,1.090909,0.6375
Colorado,Denver,Denver,9/20/2006,20.043478,0.021958,2.454545,0.679167
Colorado,Denver,Denver,9/21/2006,16.416667,0.017833,1.142857,0.470833
Colorado,Denver,Denver,9/22/2006,16.75,0.010833,0.772727,0.554167
Colorado,Denver,Denver,9/23/2006,10,0.021958,0.681818,0.5125
Colorado,Denver,Denver,9/24/2006,10.041667,0.025542,6.869565,0.395833
Colorado,Denver,Denver,9/25/2006,22.26087,0.015542,2.181818,0.604348
Colorado,Denver,Denver,9/26/2006,22.375,0.017208,3.173913,0.491667
Colorado,Denver,Denver,9/27/2006,15.166667,0.012333,2.956522,0.5125
Colorado,Denver,Denver,9/28/2006,16.416667,0.009917,2.521739,0.641667
Colorado,Denver,Denver,9/29/2006,32.263158,0.01175,4.173913,0.929167
Colorado,Denver,Denver,9/30/2006,30.125,0.019875,3.26087,0.566667
Colorado,Denver,Denver,10/1/2006,27.291667,0.020708,2.695652,0.4375
Colorado,Denver,Denver,10/2/2006,37.083333,0.00875,3.913043,0.6875
Colorado,Denver,Denver,10/3/2006,29.458333,0.011958,2.73913,0.616667
Colorado,Denver,Denver,10/4/2006,28.291667,0.009125,1.217391,0.579167
Colorado,Denver,Denver,10/5/2006,39.869565,0.005333,7.590909,0.817391
Colorado,Denver,Denver,10/6/2006,30.625,0.009208,2.478261,0.820833
Colorado,Denver,Denver,10/7/2006,19.458333,0.019583,1.173913,0.4125
Colorado,Denver,Denver,10/8/2006,15.304348,0.019167,0.217391,0.4
Colorado,Denver,Denver,10/9/2006,22.458333,0.009458,0.652174,0.570833
Colorado,Denver,Denver,10/10/2006,26.125,0.004083,1.5,0.7125
Colorado,Denver,Denver,10/11/2006,27.916667,0.012583,1.956522,0.616667
Colorado,Denver,Denver,10/12/2006,24.125,0.006625,1.863636,0.704167
Colorado,Denver,Denver,10/13/2006,27.75,0.006542,1.565217,0.845833
Colorado,Denver,Denver,10/14/2006,21.083333,0.004792,3,0.75
Colorado,Denver,Denver,10/15/2006,10.875,0.014667,1.826087,0.5625
Colorado,Denver,Denver,10/16/2006,15.916667,0.011042,3.043478,0.5875
Colorado,Denver,Denver,10/17/2006,12.375,0.005708,1.26087,0.575
Colorado,Denver,Denver,10/18/2006,18.086957,0.007667,1.818182,0.56087
Colorado,Denver,Denver,10/19/2006,29.333333,0.009875,4.565217,0.708333
Colorado,Denver,Denver,10/20/2006,17.583333,0.015417,2.173913,0.508333
Colorado,Denver,Denver,10/21/2006,4.55,0.01225,1.869565,0.458333
Colorado,Denver,Denver,10/22/2006,12.217391,0.012,2.26087,0.504167
Colorado,Denver,Denver,10/23/2006,22.347826,0.005125,5,0.778261
Colorado,Denver,Denver,10/24/2006,45,0.003125,5.608696,0.8125
Colorado,Denver,Denver,10/25/2006,32.391304,0.007792,4.304348,0.8
Colorado,Denver,Denver,10/26/2006,34.26087,0.006292,1.391304,0.704167
Colorado,Denver,Denver,10/27/2006,40.842105,0.008958,2.347826,0.766667
Colorado,Denver,Denver,10/28/2006,33.782609,0.017625,1,0.5125
Colorado,Denver,Denver,10/29/2006,29.304348,0.015682,1.217391,0.645833
Colorado,Denver,Denver,10/30/2006,25.75,0.016,1.294118,0.411111
Colorado,Denver,Denver,10/31/2006,23.956522,0.004833,1.913043,0.566667
Colorado,Denver,Denver,11/1/2006,33.217391,0.005,1.826087,0.6875
Colorado,Denver,Denver,11/2/2006,44.869565,0.005583,4.391304,0.9
Colorado,Denver,Denver,11/3/2006,43.26087,0.005542,3.26087,0.9
Colorado,Denver,Denver,11/4/2006,40.826087,0.006375,3.521739,0.770833
Colorado,Denver,Denver,11/5/2006,25.434783,0.0185,3.304348,0.420833
Colorado,Denver,Denver,11/6/2006,30,0.010042,2.565217,0.570833
Colorado,Denver,Denver,11/7/2006,31.714286,0.007667,3.045455,0.675
Colorado,Denver,Denver,11/8/2006,41.391304,0.00825,3.26087,1.05
Colorado,Denver,Denver,11/9/2006,29.521739,0.005917,1.73913,0.55
Colorado,Denver,Denver,11/10/2006,28.391304,0.011625,0.823529,0.566667
Colorado,Denver,Denver,11/11/2006,40.826087,0.004958,5,1.1375
Colorado,Denver,Denver,11/12/2006,36,0.010667,3.26087,0.658333
Colorado,Denver,Denver,11/13/2006,33.75,0.011625,2.826087,0.758333
Colorado,Denver,Denver,11/14/2006,31.695652,0.015875,2.434783,0.635
Colorado,Denver,Denver,11/15/2006,37.826087,0.00825,2.695652,0.816667
Colorado,Denver,Denver,11/16/2006,34,0.015167,5.363636,0.529167
Colorado,Denver,Denver,11/17/2006,33.304348,0.008333,1.913043,0.770833
Colorado,Denver,Denver,11/18/2006,36.26087,0.008125,3.173913,0.816667
Colorado,Denver,Denver,11/19/2006,29.652174,0.0125,2.434783,0.466667
Colorado,Denver,Denver,11/20/2006,53.956522,0.003042,8.869565,1.941667
Colorado,Denver,Denver,11/21/2006,55.928571,0.005583,5.521739,1.6875
Colorado,Denver,Denver,11/22/2006,42.826087,0.011667,3.913043,0.920833
Colorado,Denver,Denver,11/23/2006,34,0.011667,2.869565,0.541667
Colorado,Denver,Denver,11/24/2006,30.304348,0.009458,1.73913,0.591667
Colorado,Denver,Denver,11/25/2006,38.869565,0.005583,4.913043,0.854167
Colorado,Denver,Denver,11/26/2006,32.391304,0.007333,2.826087,0.683333
Colorado,Denver,Denver,11/27/2006,33.304348,0.003125,6.130435,1.091667
Colorado,Denver,Denver,11/28/2006,29.478261,0.01525,2.347826,0.654167
Colorado,Denver,Denver,11/29/2006,28.384615,0.007208,0.818182,0.495652
Colorado,Denver,Denver,11/30/2006,38.26087,0.011083,6.478261,0.695833
Colorado,Denver,Denver,12/1/2006,46.347826,0.003833,3,0.858333
Colorado,Denver,Denver,12/2/2006,33.130435,0.010583,1.391304,0.695833
Colorado,Denver,Denver,12/3/2006,36.217391,0.01025,4.782609,0.616667
Colorado,Denver,Denver,12/4/2006,43.434783,0.006667,5.130435,1.129167
Colorado,Denver,Denver,12/5/2006,38.347826,0.010208,3.826087,0.730435
Colorado,Denver,Denver,12/6/2006,39.26087,0.004375,4.478261,0.9375
Colorado,Denver,Denver,12/7/2006,31.391304,0.003958,3.913043,0.975
Colorado,Denver,Denver,12/8/2006,30.521739,0.006208,5.565217,1.316667
Colorado,Denver,Denver,12/9/2006,29.086957,0.01075,3.913043,0.670833
Colorado,Denver,Denver,12/10/2006,33.391304,0.015042,2.956522,0.633333
Colorado,Denver,Denver,12/11/2006,33.391304,0.009667,2.173913,0.6625
Colorado,Denver,Denver,12/12/2006,38.695652,0.00675,1.913043,0.7875
Colorado,Denver,Denver,12/13/2006,36.217391,0.008583,2.826087,0.854167
Colorado,Denver,Denver,12/14/2006,28.1,0.008778,2,0.55
Colorado,Denver,Denver,12/15/2006,33.608696,0.00525,4.086957,1.058333
Colorado,Denver,Denver,12/16/2006,28.913043,0.015875,2.913043,0.758333
Colorado,Denver,Denver,12/17/2006,18.043478,0.011292,0.913043,0.366667
Colorado,Denver,Denver,12/18/2006,24.045455,0.003375,6.909091,0.9
Colorado,Denver,Denver,12/19/2006,35.652174,0.003,7.434783,1.254167
Colorado,Denver,Denver,12/20/2006,16.782609,0.019708,1,0.329167
Colorado,Denver,Denver,12/21/2006,24.173913,0.015417,2.478261,0.395833
Colorado,Denver,Denver,12/22/2006,36.130435,0.011875,9.347826,0.579167
Colorado,Denver,Denver,12/23/2006,41.086957,0.008292,5.086957,1.029167
Colorado,Denver,Denver,12/24/2006,25,0.017417,2.73913,0.491667
Colorado,Denver,Denver,12/25/2006,26.782609,0.015625,8.434783,0.445833
Colorado,Denver,Denver,12/26/2006,36.954545,0.005583,3.909091,1.017391
Colorado,Denver,Denver,12/27/2006,42.869565,0.002792,7.217391,1.920833
Colorado,Denver,Denver,12/28/2006,32.565217,0.003833,3.73913,0.95
Colorado,Denver,Denver,12/29/2006,20.173913,0.006458,1.869565,0.383333
Colorado,Denver,Denver,12/30/2006,40.608696,0.005583,3.478261,0.858333
Colorado,Denver,Denver,12/31/2006,26.565217,0.017,2.826087,0.533333
Colorado,Denver,Denver,1/1/2007,48.434783,0.005208,4.826087,1.091667
Colorado,Denver,Denver,1/2/2007,49.130435,0.005792,8.304348,1.447826
Colorado,Denver,Denver,1/3/2007,29.73913,0.005042,9.26087,1.045833
Colorado,Denver,Denver,1/4/2007,27.347826,0.011417,2.26087,0.8125
Colorado,Denver,Denver,1/5/2007,24.434783,0.010458,1.608696,0.5875
Colorado,Denver,Denver,1/6/2007,28.130435,0.017542,7.26087,0.475
Colorado,Denver,Denver,1/7/2007,18.956522,0.020833,1.304348,0.425
Colorado,Denver,Denver,1/8/2007,36.782609,0.005417,2.608696,0.879167
Colorado,Denver,Denver,1/9/2007,38.857143,0.001958,4.909091,1.021739
Colorado,Denver,Denver,1/10/2007,43.695652,0.003667,6.478261,1.879167
Colorado,Denver,Denver,1/11/2007,29.478261,0.009167,3.391304,0.8875
Colorado,Denver,Denver,1/12/2007,18.652174,0.010542,1.695652,0.5125
Colorado,Denver,Denver,1/13/2007,30.695652,0.006708,2.956522,0.616667
Colorado,Denver,Denver,1/14/2007,31.181818,0.009542,2.347826,0.55
Colorado,Denver,Denver,1/15/2007,36.304348,0.006667,7.391304,0.8375
Colorado,Denver,Denver,1/16/2007,41.347826,0.004292,13,1.075
Colorado,Denver,Denver,1/17/2007,39.73913,0.007875,4.826087,1.0875
Colorado,Denver,Denver,1/18/2007,37.1,0.01025,2.043478,0.8375
Colorado,Denver,Denver,1/19/2007,60.8125,0.001208,8.608696,1.591667
Colorado,Denver,Denver,1/20/2007,47.826087,0.000917,8,1.225
Colorado,Denver,Denver,1/21/2007,18.565217,0.010542,1.478261,0.5125
Colorado,Denver,Denver,1/22/2007,33.782609,0.005542,6.478261,1.1125
Colorado,Denver,Denver,1/23/2007,29.782609,0.006875,4.565217,0.916667
Colorado,Denver,Denver,1/24/2007,33.727273,0.00875,3.454545,1.065217
Colorado,Denver,Denver,1/25/2007,24.111111,0.004875,9.521739,1.166667
Colorado,Denver,Denver,2/2/2007,19.5,0.0205,1.869565,0.645833
Colorado,Denver,Denver,2/3/2007,26.73913,0.018083,1.73913,0.433333
Colorado,Denver,Denver,2/4/2007,50.521739,0.003792,5.391304,0.8875
Colorado,Denver,Denver,2/5/2007,36.608696,0.004292,9.521739,1.029167
Colorado,Denver,Denver,2/6/2007,35.26087,0.003375,5.086957,0.904348
Colorado,Denver,Denver,2/7/2007,61.173913,0.002417,5.434783,1.583333
Colorado,Denver,Denver,2/8/2007,44.304348,0.004458,4.695652,1.020833
Colorado,Denver,Denver,2/9/2007,35.521739,0.001208,2.347826,0.875
Colorado,Denver,Denver,2/10/2007,57.291667,0.001667,4.25,1.45
Colorado,Denver,Denver,2/11/2007,52,0.0045,3.25,1.354167
Colorado,Denver,Denver,2/12/2007,39.125,0.010792,4.583333,0.8125
Colorado,Denver,Denver,2/13/2007,17.130435,0.011208,0.130435,0.556522
Colorado,Denver,Denver,2/14/2007,45.086957,0.004208,3.869565,0.866667
Colorado,Denver,Denver,2/15/2007,36.73913,0.010375,3.521739,0.8
Colorado,Denver,Denver,2/16/2007,21.434783,0.022625,0.652174,0.404167
Colorado,Denver,Denver,2/17/2007,29.565217,0.017042,2.304348,0.429167
Colorado,Denver,Denver,2/18/2007,36.826087,0.01425,8.130435,0.6375
Colorado,Denver,Denver,2/19/2007,41.217391,0.010208,3.956522,0.720833
Colorado,Denver,Denver,2/20/2007,33.521739,0.015125,2.809524,0.626087
Colorado,Denver,Denver,2/21/2007,38.26087,0.012458,1.565217,0.8375
Colorado,Denver,Denver,2/22/2007,42.565217,0.006083,5.478261,0.8875
Colorado,Denver,Denver,2/23/2007,32.478261,0.0225,1.869565,0.633333
Colorado,Denver,Denver,2/24/2007,15.782609,0.023125,0.695652,0.375
Colorado,Denver,Denver,2/25/2007,32.652174,0.010292,2.304348,0.508333
Colorado,Denver,Denver,2/26/2007,32.478261,0.018417,0.555556,0.705556
Colorado,Denver,Denver,2/27/2007,37.409091,0.012833,2.222222,0.682353
Colorado,Denver,Denver,2/28/2007,29.4,0.015292,2.043478,0.534783
Colorado,Denver,Denver,3/1/2007,21.26087,0.024,1.181818,0.395238
Colorado,Denver,Denver,3/5/2007,44.26087,0.001667,5.8,1.325
Colorado,Denver,Denver,3/6/2007,33.652174,0.011333,3.652174,0.956522
Colorado,Denver,Denver,3/7/2007,29.217391,0.019208,4,0.575
Colorado,Denver,Denver,3/8/2007,26.478261,0.0204,1.826087,0.5625
Colorado,Denver,Denver,3/9/2007,41.571429,0.013125,2.782609,0.675
Colorado,Denver,Denver,3/10/2007,33.869565,0.014333,2.826087,0.566667
Colorado,Denver,Denver,3/11/2007,19.782609,0.023583,0.434783,0.404167
Colorado,Denver,Denver,3/12/2007,29.909091,0.013,3.818182,0.591304
Colorado,Denver,Denver,3/13/2007,24.347826,0.015583,3,0.579167
Colorado,Denver,Denver,3/14/2007,33.956522,0.014958,3.434783,0.6875
Colorado,Denver,Denver,3/15/2007,26.086957,0.013208,0.434783,0.616667
Colorado,Denver,Denver,3/16/2007,26.130435,0.020208,3.347826,0.683333
Colorado,Denver,Denver,3/17/2007,31,0.020542,3.652174,0.629167
Colorado,Denver,Denver,3/18/2007,28.478261,0.0215,4.652174,0.475
Colorado,Denver,Denver,3/19/2007,22,0.021125,1.826087,0.454167
Colorado,Denver,Denver,3/20/2007,24.045455,0.017667,1.409091,0.582609
Colorado,Denver,Denver,3/21/2007,26.347826,0.016417,1.391304,0.541667
Colorado,Denver,Denver,3/22/2007,33.045455,0.0115,3.045455,0.645833
Colorado,Denver,Denver,3/23/2007,21.956522,0.019667,0.142857,0.558333
Colorado,Denver,Denver,3/24/2007,19.173913,0.017792,1,0.458333
Colorado,Denver,Denver,3/25/2007,16.347826,0.026625,1.73913,0.379167
Colorado,Denver,Denver,3/26/2007,31.130435,0.017875,0.521739,0.579167
Colorado,Denver,Denver,3/27/2007,15.521739,0.021375,0.434783,0.520833
Colorado,Denver,Denver,3/28/2007,17.347826,0.029875,0.652174,0.479167
Colorado,Denver,Denver,3/29/2007,23.521739,0.016,0.304348,0.495833
Colorado,Denver,Denver,3/30/2007,28.26087,0.010708,1.217391,0.625
Colorado,Denver,Denver,3/31/2007,21.130435,0.025792,0.521739,0.5
Colorado,Denver,Denver,4/1/2007,22,0.022625,0.869565,0.383333
Colorado,Denver,Denver,4/2/2007,29.652174,0.0195,1.478261,0.620833
Colorado,Denver,Denver,4/3/2007,17.826087,0.023625,0.043478,0.426087
Colorado,Denver,Denver,4/4/2007,31.130435,0.011833,0.913043,0.633333
Colorado,Denver,Denver,4/5/2007,21.347826,0.013292,1.521739,0.616667
Colorado,Denver,Denver,4/6/2007,18.608696,0.014105,0.608696,0.5
Colorado,Denver,Denver,4/8/2007,21.73913,0,2.391304,0.4625
Colorado,Denver,Denver,4/9/2007,24.217391,0.025583,2.043478,0.7125
Colorado,Denver,Denver,4/10/2007,13.1875,0.034583,0.181818,0.313043
Colorado,Denver,Denver,4/11/2007,21.35,0.028125,0.285714,0.383333
Colorado,Denver,Denver,4/12/2007,1.095238,0.012333,0.73913,0.5375
Colorado,Denver,Denver,4/13/2007,0,0.012542,0.043478,0.541667
Colorado,Denver,Denver,4/14/2007,0,0.024708,5.043478,0.4375
Colorado,Denver,Denver,4/16/2007,26.066667,0.018917,0.521739,0.504167
Colorado,Denver,Denver,4/20/2007,0.8,0.01725,3,0.733333
Colorado,Denver,Denver,4/23/2007,1.071429,0.021583,0.863636,0.469565
Colorado,Denver,Denver,4/25/2007,9.25,0.018292,0.5,0.554167
Colorado,Denver,Denver,4/26/2007,32.086957,0.023875,2.565217,0.591667
Colorado,Denver,Denver,4/27/2007,21.565217,0.026417,1.173913,0.520833
Colorado,Denver,Denver,4/28/2007,21.521739,0.030292,2.652174,0.445833
Colorado,Denver,Denver,4/29/2007,18.956522,0.032167,2.826087,0.4
Colorado,Denver,Denver,4/30/2007,27.478261,0.025167,2.782609,0.583333
Colorado,Denver,Denver,5/1/2007,26.217391,0.021917,1.826087,0.552174
Colorado,Denver,Denver,5/2/2007,15.043478,0.029292,0.956522,0.491667
Colorado,Denver,Denver,5/3/2007,21.608696,0.023875,1.434783,0.533333
Colorado,Denver,Denver,5/4/2007,18.521739,0.0265,0.434783,0.479167
Colorado,Denver,Denver,5/5/2007,19.608696,0.03125,0.826087,0.4625
Colorado,Denver,Denver,5/6/2007,16,0.028333,0.913043,0.425
Colorado,Denver,Denver,5/7/2007,23.217391,0.0215,1.869565,0.55
Colorado,Denver,Denver,5/8/2007,23.318182,0.028125,1.909091,0.552174
Colorado,Denver,Denver,5/9/2007,25.217391,0.029833,2.304348,0.504167
Colorado,Denver,Denver,5/10/2007,22.565217,0.031708,1.913043,0.4875
Colorado,Denver,Denver,5/11/2007,20.608696,0.035625,1.652174,0.495833
Colorado,Denver,Denver,5/12/2007,16.826087,0.03175,1.565217,0.4125
Colorado,Denver,Denver,5/13/2007,14.217391,0.038792,3.217391,0.325
Colorado,Denver,Denver,5/14/2007,17.73913,0.026042,3.043478,0.504167
Colorado,Denver,Denver,5/15/2007,12.26087,0.020792,1.130435,0.525
Colorado,Denver,Denver,5/16/2007,16.521739,0.023417,3.434783,0.604167
Colorado,Denver,Denver,5/17/2007,21.391304,0.019458,2.782609,0.591667
Colorado,Denver,Denver,5/18/2007,19.173913,0.027333,1.608696,0.575
Colorado,Denver,Denver,5/19/2007,14.391304,0.031125,1.434783,0.475
Colorado,Denver,Denver,5/20/2007,12.347826,0.030875,3.043478,0.404167
Colorado,Denver,Denver,5/21/2007,25.590909,0.023167,3.681818,0.534783
Colorado,Denver,Denver,5/22/2007,27.695652,0.022958,0.695652,0.529167
Colorado,Denver,Denver,5/23/2007,29.043478,0.021042,0.826087,0.529412
Colorado,Denver,Denver,5/24/2007,21.26087,0.027083,0.869565,0.433333
Colorado,Denver,Denver,5/25/2007,28.521739,0.024958,2,0.4625
Colorado,Denver,Denver,5/26/2007,23.304348,0.027875,0.478261,0.391667
Colorado,Denver,Denver,5/27/2007,20.913043,0.037208,1.565217,0.375
Colorado,Denver,Denver,5/28/2007,17.913043,0.034042,1.652174,0.316667
Colorado,Denver,Denver,5/29/2007,29.954545,0.017792,0.5,0.525
Colorado,Denver,Denver,5/30/2007,31.529412,0.025333,0.73913,0.529167
Colorado,Denver,Denver,5/31/2007,31.478261,0.027417,1.391304,0.458333
Colorado,Denver,Denver,6/1/2007,31.826087,0.022792,1.26087,0.5625
Colorado,Denver,Denver,6/2/2007,27.652174,0.026542,0.826087,0.483333
Colorado,Denver,Denver,6/3/2007,26.347826,0.025542,2.565217,0.433333
Colorado,Denver,Denver,6/4/2007,26.913043,0.026125,1.347826,0.516667
Colorado,Denver,Denver,6/5/2007,30.391304,0.019042,1.391304,0.621739
Colorado,Denver,Denver,6/6/2007,23.043478,0.033083,1.565217,0.4125
Colorado,Denver,Denver,6/7/2007,17.73913,0.027708,0.304348,0.391667
Colorado,Denver,Denver,6/8/2007,24.695652,0.021417,1.347826,0.558333
